Book,Chapter,Verse,Type,Text
john,20,6,PERSON,Simon Peter
john,20,11,PERSON,Mary
john,20,12,PERSON,Jesus
john,20,14,PERSON,Jesus
john,20,14,PERSON,Jesus
john,20,15,PERSON,Jesus
john,20,16,PERSON,Jesus
john,20,17,PERSON,Jesus
john,20,18,PERSON,Mary Magdalene
john,20,19,PERSON,Jesus
john,20,19,DATE,late that day
john,20,19,DATE,the first day of the week
john,20,19,NORP,Jews
john,20,21,PERSON,Jesus
john,20,24,PERSON,Thomas
john,20,24,PERSON,Twin
john,20,24,PERSON,Jesus
john,20,26,PERSON,Thomas
john,20,26,PERSON,Jesus
john,20,26,DATE,eight days later
john,20,27,PERSON,Thomas
john,20,28,PERSON,Thomas
john,20,29,PERSON,Jesus
john,20,30,PERSON,Jesus
john,20,31,PERSON,Jesus
john,21,1,PERSON,Jesus
john,21,2,PERSON,Simon Peter
john,21,2,PERSON,Thomas
john,21,2,PERSON,Twin
john,21,2,PERSON,Nathanael
john,21,2,ORG,Zebedee
john,21,3,PERSON,Simon Peter
john,21,4,PERSON,Jesus
john,21,4,PERSON,Jesus
john,21,5,PERSON,Jesus
john,21,7,PERSON,Jesus
john,21,7,PERSON,Peter
john,21,7,PERSON,Simon Peter
john,21,10,PERSON,Jesus
john,21,11,PERSON,Simon Peter
john,21,12,PERSON,Jesus
john,21,13,PERSON,Jesus
john,21,14,PERSON,Jesus
john,21,15,PERSON,Jesus
john,21,15,PERSON,Simon Peter
john,21,15,PERSON,Simon
john,21,15,PERSON,John
john,21,16,PERSON,Simon
john,21,16,PERSON,John
john,21,17,PERSON,Simon
john,21,17,PERSON,John
john,21,17,PERSON,Peter
john,21,17,PERSON,Jesus
john,21,20,PERSON,Peter
john,21,20,PERSON,Jesus
john,21,21,PERSON,Peter
john,21,21,PERSON,Jesus
john,21,22,PERSON,Jesus
john,21,23,PERSON,Jesus
john,21,25,PERSON,Jesus
acts,1,1,PERSON,Jesus
acts,1,2,DATE,the day
acts,1,3,DATE,40 days
acts,1,3,GPE,the Kingdom of God
acts,1,4,GPE,Jerusalem
acts,1,5,PERSON,John
acts,1,6,GPE,Israel
acts,1,8,PERSON,Judea
acts,1,8,GPE,Jerusalem
acts,1,8,GPE,Samaria
acts,1,11,PERSON,Jesus
acts,1,12,DATE,days
acts,1,12,GPE,Jerusalem
acts,1,12,GPE,Jerusalem
acts,1,13,PERSON,Peter
acts,1,13,PERSON,John
acts,1,13,PERSON,James
acts,1,13,PERSON,Andrew
acts,1,13,PERSON,Philip
acts,1,13,PERSON,Thomas
acts,1,13,PERSON,Bartholomew
acts,1,13,PERSON,Matthew
acts,1,13,PERSON,James
acts,1,13,PERSON,Alphaeus
acts,1,13,PERSON,Simon
acts,1,13,PERSON,Judas
acts,1,13,PERSON,James
acts,1,14,PERSON,Mary
acts,1,14,PERSON,Jesus
acts,1,15,PERSON,Peter
acts,1,16,PERSON,David
acts,1,16,PERSON,Judas
acts,1,16,PERSON,Jesus
acts,1,19,GPE,Jerusalem
acts,1,19,GPE,Akeldama
acts,1,19,GPE,Blood
acts,1,21,PERSON,Jesus
acts,1,22,PERSON,John
acts,1,22,DATE,the day
acts,1,23,PERSON,Joseph
acts,1,23,PERSON,Barsabbas
acts,1,23,PERSON,Matthias
acts,1,23,ORG,Justus
acts,1,25,PERSON,Judas
acts,1,26,PERSON,Matthias
acts,2,1,DATE,the day of the Festival of Pentecost
acts,2,5,GPE,Jerusalem
acts,2,5,NORP,Jews
acts,2,7,PERSON,Galileans
acts,2,9,PERSON,Judea
acts,2,9,PERSON,Cappadocia
acts,2,9,PERSON,Pontus
acts,2,9,ORG,Medes
acts,2,9,ORG,Mesopotamia
acts,2,9,NORP,Parthians
acts,2,10,GPE,Pamphylia
acts,2,10,GPE,Egypt
acts,2,10,GPE,Libya
acts,2,10,GPE,Cyrene
acts,2,10,GPE,Rome
acts,2,10,NORP,Jews
acts,2,11,NORP,Cretans
acts,2,11,NORP,Arabians
acts,2,14,PERSON,Peter
acts,2,14,GPE,Jerusalem
acts,2,14,ORG,Eleven
acts,2,16,OCCUPATION,prophet
acts,2,17,PERSON,God
acts,2,17,DATE,the last days
acts,2,18,DATE,those days
acts,2,18,OCCUPATION,slave
acts,2,18,OCCUPATION,slave
acts,2,20,GPE,Jehovah
acts,2,21,PERSON,Jehovah
acts,2,22,PERSON,Jesus the Nazarene
acts,2,25,PERSON,David
acts,2,25,PERSON,Jehovah
acts,2,29,PERSON,David
acts,2,29,DATE,this day
acts,2,30,OCCUPATION,prophet
acts,2,32,PERSON,Jesus
acts,2,34,PERSON,David
acts,2,34,PERSON,Jehovah
acts,2,36,PERSON,Jesus
acts,2,36,GPE,Israel
acts,2,37,PERSON,Peter
acts,2,38,PERSON,Peter
acts,2,38,PERSON,Jesus Christ
acts,2,39,PERSON,Jehovah
acts,2,41,DATE,that day
acts,2,47,PERSON,Jehovah
acts,2,47,DATE,daily
acts,3,1,PERSON,Peter
acts,3,1,PERSON,John
acts,3,3,PERSON,Peter
acts,3,3,PERSON,John
acts,3,4,PERSON,Peter
acts,3,4,PERSON,John
acts,3,6,PERSON,Peter
acts,3,6,PERSON,Jesus Christ
acts,3,6,ORG,Nazarene
acts,3,11,PERSON,Peter
acts,3,11,PERSON,John
acts,3,12,PERSON,Peter
acts,3,13,PERSON,Abraham
acts,3,13,PERSON,Isaac
acts,3,13,PERSON,Jacob
acts,3,13,PERSON,Jesus
acts,3,13,ORG,Servant
acts,3,13,ORG,Pilate
acts,3,13,OCCUPATION,servant
acts,3,18,OCCUPATION,prophet
acts,3,19,PERSON,Jehovah
acts,3,20,PERSON,Jesus
acts,3,21,OCCUPATION,prophet
acts,3,22,PERSON,Jehovah
acts,3,22,OCCUPATION,prophet
acts,3,23,PERSON,Prophet
acts,3,24,PERSON,Samuel
acts,3,24,DATE,these days
acts,3,24,OCCUPATION,prophet
acts,3,25,PERSON,Abraham
acts,3,25,OCCUPATION,prophet
acts,3,26,ORG,Servant
acts,3,26,OCCUPATION,servant
acts,4,1,ORG,Sadducees
acts,4,1,OCCUPATION,priest
acts,4,2,PERSON,Jesus
acts,4,3,DATE,the next day
acts,4,5,DATE,The next day
acts,4,5,GPE,Jerusalem
acts,4,5,OCCUPATION,elder
acts,4,5,OCCUPATION,scribe
acts,4,6,PERSON,Annas
acts,4,6,PERSON,John
acts,4,6,PERSON,Alexander
acts,4,6,GPE,Caiaphas
acts,4,6,OCCUPATION,priest
acts,4,6,OCCUPATION,priest
acts,4,7,PERSON,Peter
acts,4,7,PERSON,John
acts,4,8,PERSON,Peter
acts,4,8,OCCUPATION,elder
acts,4,9,DATE,today
acts,4,10,PERSON,Jesus Christ
acts,4,10,GPE,Israel
acts,4,10,ORG,Nazarene
acts,4,13,PERSON,Peter
acts,4,13,PERSON,John
acts,4,13,PERSON,Jesus
acts,4,15,NORP,Sanhedrin
acts,4,16,GPE,Jerusalem
acts,4,18,PERSON,Jesus
acts,4,19,PERSON,Peter
acts,4,19,PERSON,John
acts,4,22,DATE,more than 40 years old
acts,4,23,OCCUPATION,priest
acts,4,23,OCCUPATION,elder
acts,4,24,PERSON,Sovereign Lord
acts,4,25,PERSON,David
acts,4,25,OCCUPATION,servant
acts,4,26,PERSON,Jehovah
acts,4,26,OCCUPATION,king
acts,4,27,PERSON,Jesus
acts,4,27,GPE,Israel
acts,4,27,ORG,Herod
acts,4,27,ORG,Pontius Pilate
acts,4,27,OCCUPATION,servant
acts,4,29,PERSON,Jehovah
acts,4,29,OCCUPATION,slave
acts,4,30,PERSON,Jesus
acts,4,30,OCCUPATION,servant
acts,4,33,PERSON,Jesus
acts,4,36,PERSON,Joseph
acts,4,36,ORG,Barnabas
acts,5,1,PERSON,Ananias
acts,5,1,PERSON,Sapphira
acts,5,3,PERSON,Peter
acts,5,8,PERSON,Peter
acts,5,9,PERSON,Peter
acts,5,9,PERSON,Jehovah
acts,5,15,PERSON,Peter
acts,5,16,GPE,Jerusalem
acts,5,17,ORG,Sadducees
acts,5,17,OCCUPATION,priest
acts,5,21,GPE,Israel
acts,5,21,NORP,Sanhedrin
acts,5,21,OCCUPATION,priest
acts,5,21,OCCUPATION,elder
acts,5,24,OCCUPATION,priest
acts,5,27,NORP,Sanhedrin
acts,5,27,OCCUPATION,priest
acts,5,28,GPE,Jerusalem
acts,5,29,PERSON,Peter
acts,5,30,PERSON,Jesus
acts,5,31,GPE,Israel
acts,5,34,PERSON,Pharisee
acts,5,34,PERSON,Gamaliel
acts,5,34,PERSON,Law
acts,5,34,NORP,Sanhedrin
acts,5,37,PERSON,Judas
acts,5,37,DATE,the days
acts,5,37,NORP,Galilean
acts,5,40,PERSON,Jesus
acts,5,41,NORP,Sanhedrin
acts,5,42,PERSON,Jesus
acts,6,1,DATE,those days
acts,6,1,DATE,daily
acts,6,1,NORP,Greek
acts,6,1,NORP,Jews
acts,6,1,NORP,Jews
acts,6,4,ORG,the ministry of the word
acts,6,5,PERSON,Stephen
acts,6,5,PERSON,Philip
acts,6,5,PERSON,Timon
acts,6,5,PERSON,Nicolaus
acts,6,5,GPE,Antioch
acts,6,5,ORG,Parmenas
acts,6,7,GPE,Jerusalem
acts,6,7,OCCUPATION,priest
acts,6,8,PERSON,Stephen
acts,6,9,PERSON,Synagogue
acts,6,9,PERSON,Freedmen
acts,6,9,PERSON,Cilicia
acts,6,9,GPE,Stephen
acts,6,9,NORP,Cyrenians
acts,6,9,NORP,Alexandrians
acts,6,12,NORP,Sanhedrin
acts,6,12,OCCUPATION,elder
acts,6,12,OCCUPATION,scribe
acts,6,13,PERSON,Law
acts,6,14,PERSON,Jesus
acts,6,14,ORG,Nazarene
acts,6,15,NORP,Sanhedrin
acts,7,1,OCCUPATION,priest
acts,7,2,PERSON,Stephen
acts,7,2,PERSON,Abraham
acts,7,2,GPE,Mesopotamia
acts,7,2,GPE,Haran
acts,7,4,GPE,Haran
acts,7,4,NORP,Chaldeans
acts,7,6,PERSON,God
acts,7,6,DATE,400 years
acts,7,7,PERSON,God
acts,7,7,OCCUPATION,slave
acts,7,8,PERSON,Isaac
acts,7,8,PERSON,Isaac
acts,7,8,PERSON,Jacob
acts,7,8,DATE,the eighth day
acts,7,8,ORG,Jacob
acts,7,9,PERSON,Joseph
acts,7,9,GPE,Egypt
acts,7,10,GPE,Egypt
acts,7,10,GPE,Egypt
acts,7,10,NORP,Pharaoh
acts,7,10,OCCUPATION,king
acts,7,11,GPE,Egypt
acts,7,11,GPE,Canaan
acts,7,12,PERSON,Jacob
acts,7,12,GPE,Egypt
acts,7,13,PERSON,Joseph
acts,7,13,PERSON,Joseph
acts,7,13,GPE,Pharaoh
acts,7,14,PERSON,Joseph
acts,7,14,PERSON,Jacob
acts,7,15,PERSON,Jacob
acts,7,15,GPE,Egypt
acts,7,16,PERSON,Abraham
acts,7,16,GPE,Hamor
acts,7,16,GPE,Shechem
acts,7,16,ORG,Shechem
acts,7,17,PERSON,Abraham
acts,7,17,GPE,Egypt
acts,7,18,PERSON,Joseph
acts,7,18,GPE,Egypt
acts,7,18,OCCUPATION,king
acts,7,20,DATE,three months
acts,7,21,GPE,Pharaoh
acts,7,22,NORP,Egyptians
acts,7,23,DATE,the age of 40
acts,7,23,GPE,Israel
acts,7,24,NORP,Egyptian
acts,7,26,DATE,The next day
acts,7,28,DATE,yesterday
acts,7,28,NORP,Egyptian
acts,7,29,PERSON,Midian
acts,7,30,DATE,40 years
acts,7,32,PERSON,Abraham
acts,7,32,PERSON,Isaac
acts,7,32,GPE,Jacob
acts,7,33,PERSON,Jehovah
acts,7,34,GPE,Egypt
acts,7,34,GPE,Egypt
acts,7,35,ORG,deliverer
acts,7,36,DATE,40 years
acts,7,36,GPE,Egypt
acts,7,37,GPE,Israel
acts,7,37,OCCUPATION,prophet
acts,7,39,GPE,Egypt
acts,7,40,PERSON,Aaron
acts,7,40,GPE,Egypt
acts,7,41,DATE,those days
acts,7,42,DATE,40 years
acts,7,42,GPE,Israel
acts,7,43,GPE,Moloch
acts,7,43,NORP,Rephan
acts,7,45,PERSON,Joshua
acts,7,45,PERSON,David
acts,7,45,DATE,the days
acts,7,46,GPE,Jacob
acts,7,47,PERSON,Solomon
acts,7,48,OCCUPATION,prophet
acts,7,49,PERSON,Jehovah
acts,7,52,OCCUPATION,prophet
acts,7,53,PERSON,Law
acts,7,55,PERSON,Jesus
acts,7,58,ORG,Saul
acts,7,59,PERSON,Stephen
acts,7,59,PERSON,Jesus
acts,7,60,PERSON,Jehovah
acts,8,1,DATE,that day
acts,8,1,GPE,Jerusalem
acts,8,1,GPE,Judea
acts,8,1,GPE,Samaria
acts,8,1,ORG,Saul
acts,8,2,PERSON,Stephen
acts,8,3,PERSON,Saul
acts,8,5,PERSON,Philip
acts,8,5,GPE,Samaria
acts,8,6,PERSON,Philip
acts,8,9,PERSON,Simon
acts,8,9,GPE,Samaria
acts,8,12,PERSON,Philip
acts,8,12,PERSON,Jesus Christ
acts,8,12,GPE,the Kingdom of God
acts,8,13,PERSON,Simon
acts,8,13,PERSON,Philip
acts,8,14,PERSON,Peter
acts,8,14,PERSON,John
acts,8,14,GPE,Jerusalem
acts,8,14,GPE,Samaria
acts,8,16,PERSON,Jesus
acts,8,18,PERSON,Simon
acts,8,20,PERSON,Peter
acts,8,22,PERSON,Jehovah
acts,8,23,OCCUPATION,slave
acts,8,24,PERSON,Simon
acts,8,24,PERSON,Jehovah
acts,8,25,PERSON,Jehovah
acts,8,25,GPE,Jerusalem
acts,8,25,NORP,Samaritans
acts,8,26,GPE,Philip
acts,8,26,GPE,Jerusalem
acts,8,26,GPE,Gaza
acts,8,27,GPE,Jerusalem
acts,8,27,ORG,Candace
acts,8,27,NORP,Ethiopian
acts,8,27,NORP,Ethiopians
acts,8,27,OCCUPATION,queen
acts,8,28,PERSON,Isaiah
acts,8,28,OCCUPATION,prophet
acts,8,29,PERSON,Philip
acts,8,30,PERSON,Philip
acts,8,30,PERSON,Isaiah
acts,8,30,OCCUPATION,prophet
acts,8,31,PERSON,Philip
acts,8,34,PERSON,Philip
acts,8,34,OCCUPATION,prophet
acts,8,35,PERSON,Philip
acts,8,35,PERSON,Jesus
acts,8,38,PERSON,Philip
acts,8,39,PERSON,Philip
acts,8,39,ORG,Jehovahs
acts,8,40,PERSON,Philip
acts,8,40,PERSON,Caesarea
acts,8,40,GPE,Ashdod
acts,9,1,PERSON,Saul
acts,9,1,OCCUPATION,priest
acts,9,2,GPE,Damascus
acts,9,2,GPE,Jerusalem
acts,9,3,GPE,Damascus
acts,9,4,PERSON,Saul
acts,9,4,PERSON,Saul
acts,9,5,PERSON,Jesus
acts,9,8,PERSON,Saul
acts,9,8,GPE,Damascus
acts,9,9,DATE,three days
acts,9,10,PERSON,Ananias
acts,9,10,GPE,Damascus
acts,9,11,PERSON,Saul
acts,9,11,PERSON,Tarsus
acts,9,11,PERSON,Judas
acts,9,12,PERSON,Ananias
acts,9,13,GPE,Jerusalem
acts,9,14,OCCUPATION,priest
acts,9,15,GPE,Israel
acts,9,15,OCCUPATION,king
acts,9,17,PERSON,Saul
acts,9,17,PERSON,Jesus
acts,9,19,DATE,some days
acts,9,19,GPE,Damascus
acts,9,20,PERSON,Jesus
acts,9,21,GPE,Jerusalem
acts,9,21,OCCUPATION,priest
acts,9,22,GPE,Damascus
acts,9,22,ORG,Saul
acts,9,22,NORP,Jews
acts,9,23,NORP,Jews
acts,9,24,PERSON,Saul
acts,9,24,DATE,both day
acts,9,26,GPE,Jerusalem
acts,9,27,PERSON,Barnabas
acts,9,27,PERSON,Jesus
acts,9,27,GPE,Damascus
acts,9,28,GPE,Jerusalem
acts,9,29,NORP,Greek
acts,9,29,NORP,Jews
acts,9,30,PERSON,Caesarea
acts,9,31,PERSON,Judea
acts,9,31,PERSON,Galilee
acts,9,31,PERSON,Jehovah
acts,9,31,GPE,Samaria
acts,9,32,PERSON,Peter
acts,9,32,NORP,Lydda
acts,9,33,PERSON,Aeneas
acts,9,33,DATE,eight years
acts,9,34,PERSON,Peter
acts,9,34,PERSON,Aeneas
acts,9,34,PERSON,Jesus Christ
acts,9,35,PERSON,Sharon
acts,9,35,NORP,Lydda
acts,9,36,PERSON,Tabitha
acts,9,36,GPE,Joppa
acts,9,36,GPE,Dorcas
acts,9,37,DATE,those days
acts,9,38,PERSON,Peter
acts,9,38,GPE,Joppa
acts,9,39,PERSON,Peter
acts,9,39,GPE,Dorcas
acts,9,40,PERSON,Peter
acts,9,40,PERSON,Tabitha
acts,9,40,PERSON,Peter
acts,9,42,PERSON,Joppa
acts,9,43,PERSON,Simon
acts,9,43,DATE,quite a few days
acts,9,43,GPE,Joppa
acts,10,1,PERSON,Caesarea
acts,10,1,PERSON,Cornelius
acts,10,1,NORP,Italian
acts,10,3,DATE,About the ninth hour of the day
acts,10,5,PERSON,Joppa
acts,10,5,PERSON,Simon
acts,10,5,PERSON,Peter
acts,10,6,PERSON,Simon
acts,10,7,OCCUPATION,servant
acts,10,7,OCCUPATION,soldier
acts,10,8,PERSON,Joppa
acts,10,9,PERSON,Peter
acts,10,9,DATE,The next day
acts,10,13,PERSON,Peter
acts,10,14,PERSON,Peter
acts,10,17,PERSON,Peter
acts,10,17,ORG,Cornelius
acts,10,17,ORG,Simons
acts,10,18,PERSON,Simon
acts,10,18,PERSON,Peter
acts,10,19,PERSON,Peter
acts,10,21,PERSON,Peter
acts,10,22,NORP,Jews
acts,10,23,DATE,The next day
acts,10,23,GPE,Joppa
acts,10,24,PERSON,Caesarea
acts,10,25,PERSON,Peter
acts,10,25,PERSON,Cornelius
acts,10,26,PERSON,Peter
acts,10,28,NORP,Jew
acts,10,30,PERSON,Cornelius
acts,10,30,DATE,Four days ago
acts,10,31,PERSON,Cornelius
acts,10,32,PERSON,Joppa
acts,10,32,PERSON,Simon
acts,10,32,PERSON,Peter
acts,10,32,PERSON,Simon
acts,10,33,PERSON,Jehovah
acts,10,34,PERSON,Peter
acts,10,36,PERSON,Jesus Christ
acts,10,36,GPE,Israel
acts,10,37,PERSON,Judea
acts,10,37,PERSON,Galilee
acts,10,37,PERSON,John
acts,10,38,PERSON,Jesus
acts,10,38,PERSON,Nazareth
acts,10,38,ORG,Devil
acts,10,39,GPE,Jerusalem
acts,10,39,NORP,Jews
acts,10,40,PERSON,God
acts,10,40,DATE,the third day
acts,10,43,OCCUPATION,prophet
acts,10,44,PERSON,Peter
acts,10,45,PERSON,Peter
acts,10,46,PERSON,Peter
acts,10,48,PERSON,Jesus Christ
acts,10,48,DATE,some days
acts,11,1,ORG,Judea
acts,11,2,PERSON,Peter
acts,11,2,GPE,Jerusalem
acts,11,4,PERSON,Peter
acts,11,5,PERSON,Joppa
acts,11,7,PERSON,Peter
acts,11,11,PERSON,Caesarea
acts,11,13,PERSON,Joppa
acts,11,13,PERSON,Simon
acts,11,13,PERSON,Peter
acts,11,16,PERSON,John
acts,11,17,PERSON,Jesus Christ
acts,11,19,GPE,Stephen
acts,11,19,ORG,Phoenicia
acts,11,19,ORG,Antioch
acts,11,19,NORP,Jews
acts,11,20,PERSON,Cyrene
acts,11,20,PERSON,Antioch
acts,11,20,PERSON,Jesus
acts,11,20,NORP,Greek
acts,11,21,PERSON,Jehovah
acts,11,22,PERSON,Barnabas
acts,11,22,GPE,Jerusalem
acts,11,22,ORG,Antioch
acts,11,25,PERSON,Saul
acts,11,26,DATE,a whole year
acts,11,26,GPE,Antioch
acts,11,26,GPE,Antioch
acts,11,26,NORP,Christians
acts,11,27,DATE,those days
acts,11,27,GPE,Jerusalem
acts,11,27,GPE,Antioch
acts,11,27,OCCUPATION,prophet
acts,11,28,ORG,Agabus
acts,11,28,NORP,Claudius
acts,11,29,GPE,Judea
acts,11,30,PERSON,Saul
acts,11,30,ORG,Barnabas
acts,11,30,OCCUPATION,elder
acts,12,1,ORG,Herod
acts,12,1,OCCUPATION,king
acts,12,2,PERSON,James
acts,12,2,PERSON,John
acts,12,3,PERSON,Peter
acts,12,3,DATE,the days
acts,12,3,NORP,Jews
acts,12,4,OCCUPATION,soldier
acts,12,5,PERSON,Peter
acts,12,6,PERSON,Herod
acts,12,6,PERSON,Peter
acts,12,6,OCCUPATION,soldier
acts,12,7,PERSON,Jehovahs angel
acts,12,7,PERSON,Hitting Peter
acts,12,11,PERSON,Peter
acts,12,11,PERSON,Jehovah
acts,12,11,ORG,Herods
acts,12,11,NORP,Jews
acts,12,12,PERSON,Mary
acts,12,12,PERSON,John
acts,12,12,PERSON,Mark
acts,12,13,PERSON,Rhoda
acts,12,13,OCCUPATION,servant
acts,12,14,PERSON,Peter
acts,12,14,PERSON,Peter
acts,12,16,PERSON,Peter
acts,12,17,PERSON,Jehovah
acts,12,17,PERSON,James
acts,12,18,PERSON,Peter
acts,12,18,OCCUPATION,soldier
acts,12,19,PERSON,Caesarea
acts,12,19,GPE,Judea
acts,12,19,ORG,Herod
acts,12,20,PERSON,Blastus
acts,12,20,GPE,Tyre
acts,12,20,GPE,Sidon
acts,12,20,OCCUPATION,king
acts,12,20,OCCUPATION,king
acts,12,21,DATE,a set day
acts,12,21,ORG,Herod
acts,12,22,NORP,mans
acts,12,23,PERSON,Jehovah
acts,12,24,GPE,Jehovah
acts,12,25,PERSON,Barnabas
acts,12,25,PERSON,Saul
acts,12,25,PERSON,John
acts,12,25,PERSON,Mark
acts,12,25,GPE,Jerusalem
acts,13,1,PERSON,Symeon
acts,13,1,PERSON,Niger
acts,13,1,PERSON,Lucius
acts,13,1,PERSON,Cyrene
acts,13,1,PERSON,Saul
acts,13,1,GPE,Antioch
acts,13,1,GPE,Manaen
acts,13,1,ORG,Barnabas
acts,13,1,ORG,Herod
acts,13,1,OCCUPATION,prophet
acts,13,2,PERSON,Jehovah
acts,13,2,PERSON,Barnabas
acts,13,2,PERSON,Saul
acts,13,4,PERSON,Seleucia
acts,13,5,PERSON,John
acts,13,5,ORG,Salamis
acts,13,5,NORP,Jews
acts,13,6,PERSON,Bar Jesus
acts,13,6,NORP,Jewish
acts,13,6,OCCUPATION,prophet
acts,13,7,PERSON,Sergius Paulus
acts,13,7,PERSON,Barnabas
acts,13,7,PERSON,Saul
acts,13,9,PERSON,Saul
acts,13,9,PERSON,Paul
acts,13,10,PERSON,Jehovah
acts,13,10,ORG,Devil
acts,13,11,PERSON,Jehovahs
acts,13,12,GPE,Jehovah
acts,13,13,PERSON,Paul
acts,13,13,PERSON,John
acts,13,13,GPE,Pamphylia
acts,13,13,GPE,Jerusalem
acts,13,13,ORG,Paphos
acts,13,14,DATE,the Sabbath day
acts,13,14,GPE,Antioch
acts,13,14,GPE,Pisidia
acts,13,14,ORG,Perga
acts,13,15,PERSON,Law
acts,13,16,PERSON,Paul
acts,13,17,GPE,Israel
acts,13,17,GPE,Egypt
acts,13,18,DATE,about 40 years
acts,13,19,GPE,Canaan
acts,13,20,PERSON,Samuel
acts,13,20,DATE,about 450 years
acts,13,20,OCCUPATION,prophet
acts,13,21,PERSON,Saul
acts,13,21,PERSON,Benjamin
acts,13,21,DATE,40 years
acts,13,21,GPE,Kish
acts,13,21,OCCUPATION,king
acts,13,22,PERSON,David
acts,13,22,PERSON,David
acts,13,22,PERSON,Jesse
acts,13,22,OCCUPATION,king
acts,13,23,PERSON,Jesus
acts,13,23,GPE,Israel
acts,13,24,PERSON,John
acts,13,24,GPE,Israel
acts,13,25,PERSON,John
acts,13,26,ORG,Abrahams
acts,13,27,GPE,Jerusalem
acts,13,27,ORG,Prophets
acts,13,28,ORG,Pilate
acts,13,31,PERSON,Galilee
acts,13,31,DATE,many days
acts,13,31,GPE,Jerusalem
acts,13,33,PERSON,Jesus
acts,13,33,DATE,today
acts,13,34,PERSON,David
acts,13,36,PERSON,David
acts,13,41,DATE,days
acts,13,42,GPE,Sabbath
acts,13,43,PERSON,Paul
acts,13,43,PERSON,Barnabas
acts,13,43,NORP,Jews
acts,13,44,GPE,Jehovah
acts,13,45,PERSON,Paul
acts,13,45,NORP,Jews
acts,13,46,PERSON,Paul
acts,13,46,ORG,Barnabas
acts,13,47,PERSON,Jehovah
acts,13,48,PERSON,Jehovah
acts,13,49,PERSON,Jehovah
acts,13,50,PERSON,Barnabas
acts,13,50,ORG,Paul
acts,13,50,NORP,Jews
acts,13,51,GPE,Iconium
acts,14,1,PERSON,Greeks
acts,14,1,GPE,Iconium
acts,14,1,NORP,Jews
acts,14,1,NORP,Jews
acts,14,2,NORP,Jews
acts,14,3,PERSON,Jehovah
acts,14,4,NORP,Jews
acts,14,5,NORP,Jews
acts,14,6,PERSON,Lystra
acts,14,6,PERSON,Derbe
acts,14,6,GPE,Lycaonia
acts,14,8,ORG,Lystra
acts,14,9,PERSON,Paul
acts,14,9,PERSON,Paul
acts,14,11,PERSON,Paul
acts,14,11,NORP,Lycaonian
acts,14,12,PERSON,Barnabas Zeus
acts,14,12,PERSON,Paul Hermes
acts,14,13,PERSON,Zeus
acts,14,13,OCCUPATION,priest
acts,14,14,PERSON,Paul
acts,14,14,ORG,Barnabas
acts,14,19,PERSON,Paul
acts,14,19,ORG,Antioch
acts,14,19,ORG,Iconium
acts,14,19,NORP,Jews
acts,14,20,PERSON,Barnabas
acts,14,20,PERSON,Derbe
acts,14,20,DATE,the next day
acts,14,21,ORG,Lystra
acts,14,21,ORG,Iconium
acts,14,21,ORG,Antioch
acts,14,22,GPE,the Kingdom of God
acts,14,23,PERSON,Jehovah
acts,14,23,OCCUPATION,elder
acts,14,24,GPE,Pisidia
acts,14,24,GPE,Pamphylia
acts,14,25,GPE,Attalia
acts,14,26,ORG,Antioch
acts,15,1,ORG,Judea
acts,15,2,PERSON,Paul
acts,15,2,PERSON,Barnabas
acts,15,2,PERSON,Barnabas
acts,15,2,GPE,Jerusalem
acts,15,2,ORG,Paul
acts,15,2,OCCUPATION,elder
acts,15,3,PERSON,Phoenicia
acts,15,3,GPE,Samaria
acts,15,4,GPE,Jerusalem
acts,15,4,OCCUPATION,elder
acts,15,5,PERSON,Pharisees
acts,15,6,OCCUPATION,elder
acts,15,7,PERSON,Peter
acts,15,7,DATE,early days
acts,15,11,PERSON,Jesus
acts,15,12,PERSON,Paul
acts,15,12,ORG,Barnabas
acts,15,13,PERSON,James
acts,15,14,ORG,Symeon
acts,15,15,OCCUPATION,prophet
acts,15,16,PERSON,David
acts,15,17,PERSON,Jehovah
acts,15,17,PERSON,Jehovah
acts,15,22,PERSON,Paul
acts,15,22,PERSON,Barnabas
acts,15,22,PERSON,Judas
acts,15,22,ORG,Antioch
acts,15,22,ORG,Barsabbas and Silas
acts,15,22,OCCUPATION,elder
acts,15,23,PERSON,Cilicia
acts,15,23,GPE,Antioch
acts,15,23,GPE,Syria
acts,15,23,OCCUPATION,elder
acts,15,25,PERSON,Paul
acts,15,25,ORG,Barnabas
acts,15,26,PERSON,Jesus Christ
acts,15,27,PERSON,Judas
acts,15,27,PERSON,Silas
acts,15,30,GPE,Antioch
acts,15,32,PERSON,Judas
acts,15,32,PERSON,Silas
acts,15,32,OCCUPATION,prophet
acts,15,35,PERSON,Paul
acts,15,35,PERSON,Barnabas
acts,15,35,GPE,Antioch
acts,15,35,GPE,Jehovah
acts,15,36,PERSON,Paul
acts,15,36,PERSON,Barnabas
acts,15,36,PERSON,Jehovah
acts,15,36,DATE,some days
acts,15,37,PERSON,Barnabas
acts,15,37,PERSON,John
acts,15,37,PERSON,Mark
acts,15,38,PERSON,Paul
acts,15,38,GPE,Pamphylia
acts,15,39,PERSON,Barnabas
acts,15,39,PERSON,Mark
acts,15,40,PERSON,Paul
acts,15,40,PERSON,Silas
acts,15,40,GPE,Jehovah
acts,15,41,PERSON,Cilicia
acts,15,41,GPE,Syria
acts,16,1,PERSON,Derbe
acts,16,1,PERSON,Timothy
